"","s01_rs3_A","s01_rs3_C","s01_rs3_T","s01_rs3_G","s01_rs3_N","s02_rs3_A","s02_rs3_C","s02_rs3_T","s02_rs3_G","s02_rs3_N","s03_rs5_A","s03_rs5_C","s03_rs5_T","s03_rs5_G","s03_rs5_N","s04_rl3_A","s04_rl3_C","s04_rl3_T","s04_rl3_G","s04_rl3_N","s05_rl3_A","s05_rl3_C","s05_rl3_T","s05_rl3_G","s05_rl3_N","s06_rl5_A","s06_rl5_C","s06_rl5_T","s06_rl5_G","s06_rl5_N","s07_dl3_A","s07_dl3_C","s07_dl3_T","s07_dl3_G","s07_dl3_N","s08_dl3_A","s08_dl3_C","s08_dl3_T","s08_dl3_G","s08_dl3_N","s09_dl5_A","s09_dl5_C","s09_dl5_T","s09_dl5_G","s09_dl5_N"
NA,0.951634572324228,0.0358262427227944,0.00134348410210479,0.0111957008508733,0,0.088981288981289,0.903950103950104,0.00374220374220374,0.00332640332640333,0,0.0131450827653359,0.00925024342745862,0.0199610516066212,0.957643622200584,0,0.0621774807545893,0.93274680653075,0.00355299890026225,0.00135352339057609,0.000169190423822012,0.0601134215500945,0.934026465028355,0.00274102079395085,0.00302457466918715,9.45179584120983e-05,0.0210846769647085,0.00281880708084339,0.00112752283233735,0.974968993122111,0,0.0638573743922204,0.9322528363047,0.00216099405726634,0.00172879524581307,0,0.0838292097296169,0.910637853638167,0.00260987576991335,0.00292306086230295,0,0.0278361870431561,0.00340442575347952,0.0014018223690798,0.967357564834285,0
NA,0.0940438871473354,0.896103896103896,0.00626959247648903,0.00358262427227944,0,0.911434511434511,0.0503118503118503,0.0316008316008316,0.00665280665280665,0,0.0822784810126582,0.0131450827653359,0.00778967867575463,0.896786757546251,0,0.935369258099991,0.029523728956941,0.0337534895524913,0.00135352339057609,0,0.938374291115312,0.0287334593572779,0.0309073724007561,0.00198487712665406,0,0.92817679558011,0.0228887134964483,0.000338256849701206,0.04859623407374,0,0.93614262560778,0.0353322528363047,0.0273365748244192,0.00118854673149649,0,0.919720221317465,0.0516755402442844,0.0270383129763023,0.00156592546194801,0,0.92830679883849,0.0301391809352158,0.000300390507659958,0.0412536297186342,0
NA,0.909090909090909,0.0532915360501567,0.0349305866547246,0.00268696820420958,0,0.0528066528066528,0.0486486486486487,0.896881496881497,0.00166320166320166,0,0.783836416747809,0.0895813047711782,0.00632911392405063,0.120253164556962,0,0.0277472295068099,0.0404365112934608,0.931477878352085,0.000338380847644023,0,0.0299621928166352,0.0380907372400756,0.930718336483932,0.00122873345935728,0,0.0465666929755328,0.948923215695118,0.000902018265869884,0.00360807306347954,0,0.0359805510534846,0.0327390599675851,0.93063209076175,0.000648298217179903,0,0.0534502557678255,0.0379997912099384,0.908236767929847,0.000313185092389602,0,0.0398518073495544,0.955141684189446,0.00110143186141985,0.00390507659957945,0
NA,0.0555306762203314,0.0483654276757725,0.894760412001791,0.00134348410210479,0,0.0203742203742204,0.932224532224532,0.0449064449064449,0.00249480249480249,0,0.102726387536514,0.861246348588121,0.00243427458617332,0.0335929892891918,0,0.00617545046950343,0.967430843414263,0.0262245156924118,0.000169190423822012,0,0.00812854442344045,0.964177693761815,0.0261814744801512,0.00151228733459357,0,0.00383357762994701,0.973841470289773,0.000563761416168677,0.0217611906641109,0,0.00659103187466234,0.959481361426256,0.0337115072933549,0.000216099405726634,0,0.0111702682952291,0.938615721891638,0.0495876396283537,0.000626370184779205,0,0.0043055972764594,0.966055872634425,0.000801041353759888,0.028837488735356,0
NA,0.019256605463502,0.932377966860725,0.0474697716077026,0.000895656068069861,0,0.0432432432432432,0.940956340956341,0.00873180873180873,0.00706860706860707,0,0.0262901655306719,0.878286270691334,0.00389483933787731,0.0915287244401169,0,0.0393367735386177,0.957279417984942,0.00236866593350816,0.00101514254293207,0,0.0381852551984877,0.956616257088847,0.00340264650283554,0.00179584120982987,0,0.0222121997970459,0.050287518322246,0,0.927500281880708,0,0.0341437061048082,0.962398703403566,0.00324149108589951,0.000216099405726634,0,0.0339283850088736,0.958033197619793,0.00730765215575739,0.000730765215575739,0,0.0297386602583358,0.043156102933814,0.000200260338439972,0.92690497646941,0
NA,0.0465741155396328,0.943573667711599,0.00716524854455889,0.00268696820420958,0,0.932224532224532,0.056964656964657,0.00291060291060291,0.0079002079002079,0,0.0895813047711782,0.121713729308666,0.00194741966893866,0.786757546251217,0,0.966838676930886,0.028677776837831,0.000761356907199053,0.00372218932408426,0,0.964744801512287,0.0304347826086957,0.00151228733459357,0.00330812854442344,0,0.929191566129214,0.0232269703461495,0.000112752283233735,0.0474687112414026,0,0.959049162614803,0.0367368989735278,0.00151269584008644,0.00270124257158293,0,0.938615721891638,0.0569996868149076,0.00208790061593068,0.00229669067752375,0,0.92990888154601,0.0306398317813157,0,0.0394512866726745,0
NA,0.93372145096283,0.0568741603224362,0.00313479623824451,0.00626959247648903,0,0.943451143451143,0.0187110187110187,0.000831600831600832,0.037006237006237,0,0.792599805258033,0.102726387536514,0.000973709834469328,0.103700097370983,0,0.956687251501565,0.00617545046950343,0.000592166483377041,0.0365451315455545,0,0.956616257088847,0.00860113421550095,0.000756143667296786,0.0340264650283554,0,0.0717104521366558,0.926485511331605,0.000112752283233735,0.00169128424850603,0,0.961426256077796,0.00680713128038898,0.000864397622906537,0.0309022150189087,0,0.957093642342625,0.0117966384800084,0.00125274036955841,0.0298569788078087,0,0.0722939821768299,0.92570341443877,0.000300390507659958,0.00170221287673976,0
NA,0.942230183609494,0.0170174652933274,0.00358262427227944,0.0371697268248992,0,0.0615384615384615,0.0411642411642412,0.00332640332640333,0.893970893970894,0,0.192307692307692,0.785296981499513,0.000486854917234664,0.0219084712755599,0,0.0332459182810253,0.0370527028170206,0.000507571271466035,0.929193807630488,0,0.0344990548204159,0.0360113421550095,0.000756143667296786,0.928733459357278,0,0.952193031908896,0.046904949825234,0.000112752283233735,0.000789265982636148,0,0.0387898433279308,0.0325229605618585,0.000540248514316586,0.928146947595894,0,0.0600271427080071,0.0329888297317048,0.00052197515398267,0.906462052406306,0,0.959146890958246,0.0395514168418945,0,0.00130169219985982,0
NA,0.0609046126287506,0.0443349753694581,0.00179131213613972,0.892969099865652,0,0.0507276507276507,0.894802494802495,0.00291060291060291,0.0515592515592516,0,0.887049659201558,0.103213242453749,0.000973709834469328,0.00876338851022395,0,0.0390829879028847,0.929870569325776,0.00135352339057609,0.029692919380763,0,0.0396030245746692,0.931001890359168,0.00113421550094518,0.0282608695652174,0,0.994813394971248,0.00214229338144097,0.000451009132934942,0.00259330251437592,0,0.0343598055105348,0.929767693138844,0.000540248514316586,0.0353322528363047,0,0.0392525315794968,0.908027977868254,0.000626370184779205,0.0520931203674705,0,0.994793231200561,0.00190247321517973,0.000100130169219986,0.00320416541503955,0
NA,0.0492610837438424,0.898343036274071,0.00134348410210479,0.0510523958799821,0,0.906444906444906,0.0436590436590437,0.00498960498960499,0.0449064449064449,0,0.962025316455696,0.0233690360272639,0,0.0146056475170399,0,0.931393283140174,0.0300313002284071,0.000253785635733018,0.0383216309956856,0,0.933459357277883,0.0294896030245747,0.000661625708884688,0.0363894139886578,0,0.975420002255046,0.000225504566467471,0,0.0243544931784869,0,0.930524041058887,0.0358725013506213,0,0.0336034575904916,0,0.909907088422591,0.0530326756446393,0.000208790061593068,0.0368514458711765,0,0.968559126864924,0.000901171522979874,0.000100130169219986,0.0304395714428757,0
NA,0.90192566054635,0.0523958799820869,0.000895656068069861,0.0447828034034931,0,0.0490644490644491,0.0532224532224532,0.00540540540540541,0.892307692307692,0,0.903115871470302,0.0136319376825706,0,0.0832521908471276,0,0.0323999661619152,0.0379832501480416,0.0014381186024871,0.928178665087556,0,0.0316635160680529,0.0372400756143667,0.00170132325141777,0.929395085066163,0,0.0734017363851618,0.00281880708084339,0.00112752283233735,0.922651933701657,0,0.0379254457050243,0.0328471096704484,0.000972447325769854,0.928254997298757,0,0.0557469464453492,0.0371646309635661,0.00125274036955841,0.905835682221526,0,0.0734955442074697,0.00300390507659958,0.000901171522979874,0.922599379192951,0
NA,0.0618002686968204,0.0461262875055979,0.000447828034034931,0.891625615763547,0,0.0636174636174636,0.894802494802495,0.00207900207900208,0.0395010395010395,0,0.203018500486855,0.0185004868549172,0.000486854917234664,0.777994157740993,0,0.0427205820150579,0.929616783690043,0.000676761695288047,0.0269858725996109,0,0.0416824196597353,0.930529300567108,0.00122873345935728,0.0265595463137996,0,0.927162025031007,0.0236779794790845,0.00293155936407712,0.0462284361258316,0,0.0356564019448947,0.929875742841707,0.000324149108589951,0.0341437061048082,0,0.0402964818874622,0.90813237289905,0.000313185092389602,0.0511535650903017,0.000104395030796534,0.92730549714629,0.0308400921197557,0.00190247321517973,0.0399519375187744,0
NA,0.0528437080161218,0.894760412001791,0.00313479623824451,0.0492610837438424,0,0.934303534303534,0.0390852390852391,0.00582120582120582,0.0207900207900208,0,0.81840311587147,0.0842259006815969,0.00243427458617332,0.0949367088607595,0,0.966161915235598,0.0280856103544539,0.00313002284070722,0.00262245156924118,0,0.96531190926276,0.027882797731569,0.00245746691871456,0.00434782608695652,0,0.0685533882061112,0.923779456533995,0.00124027511557109,0.00642688014432292,0,0.960021609940573,0.0343598055105348,0.00205294435440303,0.00356564019448947,0,0.938198141768452,0.0517799352750809,0.00229669067752375,0.00772523227894352,0,0.0703915089616501,0.922899769700611,0.000700911184539902,0.00600781015319916,0
NA,0.935960591133005,0.0497089117778773,0.00447828034034931,0.00985221674876847,0,0.935550935550936,0.0195426195426195,0.0395010395010395,0.00540540540540541,0,0.190360272638754,0.772151898734177,0.00340798442064265,0.0340798442064265,0,0.95964808391845,0.00245326114541917,0.0366297267574655,0.00126892817866509,0,0.959357277882798,0.00434782608695652,0.033648393194707,0.00264650283553875,0,0.925245236216033,0.0458901792761303,0.00394632991318074,0.0246927500281881,0.000225504566467471,0.964667747163695,0.00334954078876283,0.0300378173960022,0.00194489465153971,0,0.960747468420503,0.00720325712496085,0.0295437937154191,0.00250548073911682,0,0.92570341443877,0.0387503754881346,0.00390507659957945,0.0314408731350756,0.000200260338439972
NA,0.946260635915808,0.0107478728168383,0.0367218987908643,0.00626959247648903,0,0.0968814968814969,0.00540540540540541,0.895634095634096,0.00207900207900208,0,0.805744888023369,0.0968841285296981,0.00973709834469328,0.0876338851022395,0,0.0682683360121817,0.00126892817866509,0.929532188478132,0.000930547331021064,0,0.0667296786389414,0.00311909262759924,0.928449905482042,0.00170132325141777,0,0.0695681587552148,0.00405908219641448,0.00281880708084339,0.923553951967527,0,0.0692598595353863,0.00183684494867639,0.928038897893031,0.000864397622906537,0,0.0895709364234262,0.00250548073911682,0.905940077252323,0.00198350558513415,0,0.0697907279463302,0.0036046860919195,0.00340442575347952,0.923200160208271,0
NA,0.101209135691894,0.00537393640841917,0.891177787729512,0.00223914017017465,0,0.953846153846154,0.00332640332640333,0.0395010395010395,0.00291060291060291,0.000415800415800416,0.183544303797468,0.0258033106134372,0.0141187925998053,0.776533592989289,0,0.972168175281279,0.000676761695288047,0.0270704678115219,8.45952119110058e-05,0,0.970321361058601,0.00189035916824197,0.0268431001890359,0.000945179584120983,0,0.926598263614838,0.000563761416168677,0.0267222911263953,0.0461156838425978,0,0.964667747163695,0.000972447325769854,0.033387358184765,0.000972447325769854,0,0.947071719386157,0.00208790061593068,0.0503184048439294,0.00052197515398267,0,0.92650445579253,0.000901171522979874,0.0333433463502553,0.0392510263342345,0
NA,0.943573667711599,0.00358262427227944,0.0492610837438424,0.00358262427227944,0,0.974636174636175,0.00291060291060291,0.0191268191268191,0.00332640332640333,0,0.805744888023369,0.0107108081791626,0.0905550146056475,0.0929892891918208,0,0.993401573470941,0.000507571271466035,0.00541409356230437,0.000676761695288047,0,0.990926275992439,0.00141776937618147,0.00652173913043478,0.00113421550094518,0,0.0462284361258316,0.0034953207802458,0.946217160897508,0.00394632991318074,0.000112752283233735,0.993949216639654,0.000972447325769854,0.00486223662884927,0.000216099405726634,0,0.98914291679716,0.000417580123186136,0.00960434283328114,0.000835160246372273,0,0.0397516771803344,0.0036046860919195,0.953439471312707,0.00320416541503955,0
NA,0.981639050604568,0.00403045230631438,0.012987012987013,0.00134348410210479,0,0.949272349272349,0.00415800415800416,0.041995841995842,0.00457380457380457,0,0.105160662122687,0.0160662122687439,0.854430379746835,0.0243427458617332,0,0.958971322223162,0.00313002284070722,0.0373064884527536,0.000592166483377041,0,0.960491493383743,0.00321361058601134,0.0358223062381853,0.000472589792060492,0,0.00518660502875183,0.0246927500281881,0.969782388093359,0.000338256849701206,0,0.965856293895192,0.00205294435440303,0.0317666126418152,0.000324149108589951,0,0.964923269652365,0.00271427080070989,0.032049274454536,0.000313185092389602,0,0.0036046860919195,0.0310403524581957,0.964654050265345,0.000700911184539902,0
NA,0.950738916256158,0.00626959247648903,0.0425436632333184,0.000447828034034931,0,0.0669438669438669,0.0365904365904366,0.893139293139293,0.00332640332640333,0,0.0340798442064265,0.0827653359298929,0.873417721518987,0.00973709834469328,0,0.0327383470095593,0.0369681076051096,0.930039759749598,0.000253785635733018,0,0.0353497164461248,0.0352551984877127,0.928544423440454,0.000850661625708885,0,0.000902018265869884,0.921975420002255,0.0763332957492389,0.000789265982636148,0,0.0406266882766072,0.0301458670988655,0.929011345218801,0.000216099405726634,0,0.0618018582315482,0.0312141142081637,0.906566447437102,0.000417580123186136,0,0.000801041353759888,0.923200160208271,0.0754981475918694,0.00050065084609993,0
NA,0.070756829377519,0.038513210927004,0.888938647559337,0.00179131213613972,0,0.0648648648648649,0.889397089397089,0.0432432432432432,0.00249480249480249,0,0.0214216163583252,0.765822784810127,0.205939629990263,0.0068159688412853,0,0.0425513915912359,0.929109212418577,0.0279164199306319,0.000422976059555029,0,0.04234404536862,0.928544423440454,0.027882797731569,0.00122873345935728,0,0.00112752283233735,0.0456646747096629,0.952644041041831,0.000563761416168677,0,0.0371690977849811,0.928146947595894,0.0344678552133982,0.000216099405726634,0,0.043010752688172,0.90541810209834,0.0512579601210982,0.000313185092389602,0,0.00100130169219986,0.0384499849804746,0.959847802142786,0.000700911184539902,0
NA,0.0609046126287506,0.885356023287058,0.051948051948052,0.00179131213613972,0,0.929313929313929,0.0440748440748441,0.0212058212058212,0.00540540540540541,0,0.0155793573515093,0.0934761441090555,0.882667964946446,0.00827653359298929,0,0.966161915235598,0.0272396582353439,0.0028762372049742,0.00372218932408426,0,0.963894139886578,0.0273156899810964,0.00586011342155009,0.00293005671077505,0,0.000789265982636148,0.00462284361258315,0.992558349306573,0.00202954109820724,0,0.960777957860616,0.0336034575904916,0.00291734197730956,0.00270124257158293,0,0.938511326860841,0.0505271949055225,0.00793402234053659,0.00302745589309949,0,0.000801041353759888,0.00350455592269951,0.992790627816161,0.00290377490737959,0
NA,0.9346171070309,0.0465741155396328,0.012987012987013,0.0058217644424541,0,0.933056133056133,0.0166320166320166,0.0103950103950104,0.0399168399168399,0,0.0155793573515093,0.0233690360272639,0.945472249269718,0.0150925024342746,0.000486854917234664,0.955756704170544,0.00228407072159716,0.00456814144319431,0.0373910836646646,0,0.956805293005671,0.00340264650283554,0.005765595463138,0.0340264650283554,0,0.00214229338144097,0.000902018265869884,0.985229450896381,0.0117262374563085,0,0.963047001620746,0.00270124257158293,0.00356564019448947,0.0306861156131821,0,0.95813759265059,0.00615930681699551,0.00595051675540244,0.0297525837770122,0,0.00270351456893962,0.000600781015319916,0.984680084109342,0.0120156203063983,0
NA,0.939543215405284,0.0111957008508733,0.0120913569189431,0.0371697268248992,0,0.0652806652806653,0.00540540540540541,0.0436590436590437,0.885654885654886,0,0.0180136319376826,0.0111976630963973,0.884615384615385,0.0861733203505355,0,0.0300313002284071,0.000676761695288047,0.0403519160815498,0.928940021994755,0,0.0326086956521739,0.00189035916824197,0.0363894139886578,0.929111531190926,0,0.0117262374563085,0.000451009132934942,0.956590370955012,0.031119630172511,0.000112752283233735,0.0372771474878444,0.00162074554294976,0.033063209076175,0.928038897893031,0,0.0587744023384487,0.00177471552354108,0.033615199916484,0.905835682221526,0,0.0114148392910784,0.000801041353759888,0.953439471312707,0.0343446480424552,0
NA,0.0680698611733094,0.00537393640841917,0.045230631437528,0.881325570980743,0,0.0282744282744283,0.00374220374220374,0.926403326403326,0.0415800415800416,0,0.0856864654333009,0.00730282375851996,0.129016553067186,0.777994157740993,0,0.00626004568141443,0.0014381186024871,0.964808391845022,0.0274934438710769,0,0.00982986767485822,0.00132325141776938,0.961625708884688,0.0272211720226843,0,0.0303303641898748,0.000451009132934942,0.0480324726575713,0.921186154019619,0,0.00648298217179903,0.00108049702863317,0.958616963803349,0.0338195569962183,0,0.0122142186031945,0.00219229564672722,0.934857500782963,0.0507359849671156,0,0.0318413938119555,0.000200260338439972,0.0406528487033143,0.92730549714629,0
NA,0.0286609941782356,0.00403045230631438,0.918943125839678,0.0483654276757725,0,0.022037422037422,0.00291060291060291,0.953430353430353,0.0216216216216216,0,0.769230769230769,0.00438169425511198,0.0452775073028238,0.181110029211295,0,0.0386600118433297,0.000592166483377041,0.955502918534811,0.00524490313848236,0,0.037523629489603,0.00103969754253308,0.955103969754253,0.00633270321361059,0,0.907881384598038,0.000112752283233735,0.00518660502875183,0.0868192580899763,0,0.0328471096704484,0.00075634792004322,0.961750405186386,0.00464613722312264,0,0.0340327800396701,0.00135713540035494,0.956049692034659,0.00856039252531579,0,0.913687794132372,0.000200260338439972,0.0043055972764594,0.0818063482527285,0
NA,0.0492610837438424,0,0.935064935064935,0.0156739811912226,0,0.0532224532224532,0.00207900207900208,0.929313929313929,0.0153846153846154,0,0.0993184031158715,0.00389483933787731,0.0258033106134372,0.870983446932814,0,0.931308687928263,0.000592166483377041,0.0297775145926741,0.0382370357837746,8.45952119110058e-05,0.931474480151229,0.00170132325141777,0.0309073724007561,0.0359168241965974,0,0.0462284361258316,0.000225504566467471,0.00101477054910362,0.952531288758597,0,0.931388438681794,0.000324149108589951,0.0363047001620746,0.0319827120475419,0,0.909907088422591,0.00104395030796534,0.0567908967533145,0.032258064516129,0,0.0390507659957945,0.000400520676879944,0.0014018223690798,0.959146890958246,0
